Date-Time,Close
1999-11-30,24.240000000000002
1999-12-31,27.698333333333334
2000-01-31,28.979999999999997
2000-02-29,27.52
2000-03-31,26.69833333333333
2000-04-30,25.28333333333333
2000-05-31,24.49
2000-06-30,23.708333333333332
2000-07-31,25.708333333333332
2000-08-31,26.253333333333334
2000-09-30,25.05333333333333
2000-10-31,24.531666666666666
2000-11-30,22.708333333333332
2000-12-31,25.331666666666663
2001-01-31,26.919999999999998
2001-02-28,24.715
2001-03-31,22.26833333333333
2001-04-30,25.708333333333332
2001-05-31,24.921666666666667
2001-06-30,24.398333333333333
2001-07-31,26.331666666666667
2001-08-31,25.651666666666667
2001-09-30,21.709999999999997
2001-10-31,22.061666666666667
2001-11-30,24.24
2001-12-31,26.311666666666664
2002-01-31,26.395
2002-02-28,29.15833333333333
2002-03-31,29.778333333333332
2002-04-30,28.516666666666662
2002-05-31,27.10333333333333
2002-06-30,25.939999999999998
2002-07-31,23.108333333333334
2002-08-31,23.58833333333333
2002-09-30,21.58
2002-10-31,23.921666666666667
2002-11-30,26.556666666666665
2002-12-31,24.236666666666665
2003-01-31,23.255
2003-02-28,22.794999999999998
2003-03-31,22.53
2003-04-30,25.349999999999998
2003-05-31,25.708333333333332
2003-06-30,26.646666666666665
2003-07-31,30.021666666666665
2003-08-31,32.48
2003-09-30,30.659999999999997
2003-10-31,33.781666666666666
2003-11-30,34.626666666666665
2003-12-31,37.504999999999995
2004-01-31,36.40833333333333
2004-02-29,36.06666666666666
2004-03-31,37.63166666666666
2004-04-30,36.47833333333333
2004-05-31,36.04333333333333
2004-06-30,37.94333333333333
2004-07-31,35.56333333333333
2004-08-31,34.901666666666664
2004-09-30,37.54666666666667
2004-10-31,36.815
2004-11-30,41.745
2004-12-31,44.195
2005-01-31,40.663333333333334
2005-02-28,41.81333333333333
2005-03-31,40.273333333333326
2005-04-30,37.72833333333333
2005-05-31,40.044999999999995
2005-06-30,40.315
2005-07-31,35.13333333333333
2005-08-31,34.086666666666666
2005-09-30,33.55
2005-10-31,31.941666666666666
2005-11-30,35.05166666666666
2005-12-31,34.67
2006-01-31,38.72666666666667
2006-02-28,40.64333333333333
2006-03-31,41.343333333333334
2006-04-30,43.85666666666666
2006-05-31,42.89666666666666
2006-06-30,42.97666666666667
2006-07-31,38.611666666666665
2006-08-31,39.964999999999996
2006-09-30,41.21666666666666
2006-10-31,40.904999999999994
2006-11-30,44.086666666666666
2006-12-31,43.983333333333334
2007-01-31,44.80666666666666
2007-02-28,46.51166666666666
2007-03-31,46.75
2007-04-30,49.79166666666667
2007-05-31,52.57666666666667
2007-06-30,53.12
2007-07-31,52.916666666666664
2007-08-31,55.766666666666666
2007-09-30,60.144999999999996
2007-10-31,60.858333333333334
2007-11-30,63.72666666666667
2007-12-31,50.471666666666664
2008-01-31,47.55333333333333
2008-02-29,48.05833333333333
2008-03-31,48.24166666666667
2008-04-30,49.44499999999999
2008-05-31,50.36
2008-06-30,45.17666666666666
2008-07-31,46.49833333333333
2008-08-31,46.656666666666666
2008-09-30,37.031666666666666
2008-10-31,26.031666666666666
2008-11-30,24.525
2008-12-31,26.291666666666664
2009-01-31,22.46666666666667
2009-02-28,18.828333333333333
2009-03-31,21.063333333333333
2009-04-30,25.081666666666667
2009-05-31,27.11
2009-06-30,25.391666666666666
2009-07-31,30.056666666666665
2009-08-31,30.54333333333333
2009-09-30,31.091666666666665
2009-10-31,31.281666666666663
2009-11-30,34.15833333333333
2009-12-31,34.56333333333333
2010-01-31,32.72833333333333
2010-02-28,35.165
2010-03-31,37.72333333333333
2010-04-30,38.989999999999995
2010-05-31,35.483333333333334
2010-06-30,34.78666666666666
2010-07-31,40.08166666666666
2010-08-31,37.42
2010-09-30,43.184999999999995
2010-10-31,45.599999999999994
2010-11-30,46.16333333333333
2010-12-31,50.96666666666666
2011-01-31,53.74333333333333
2011-02-28,56.233333333333334
2011-03-31,58.669999999999995
2011-04-30,60.605
2011-05-31,55.20333333333333
2011-06-30,53.769999999999996
2011-07-31,51.839999999999996
2011-08-31,48.68333333333333
2011-09-30,40.73166666666666
2011-10-31,49.733333333333334
2011-11-30,51.87333333333333
2011-12-31,48.46666666666666
2012-01-31,55.96333333333333
2012-02-29,57.20833333333333
2012-03-31,55.751666666666665
2012-04-30,55.27833333333333
2012-05-31,48.33166666666666
2012-06-30,50.373333333333335
2012-07-31,49.47666666666666
2012-08-31,49.54666666666667
2012-09-30,53.516666666666666
2012-10-31,53.69333333333333
2012-11-30,54.425
2012-12-31,56.36141666666666
2013-01-31,60.23833333333333
2013-02-28,57.61
2013-03-31,57.31
2013-04-30,57.85666666666666
2013-05-31,57.38666666666666
2013-06-30,54.596666666666664
2013-07-31,56.13166666666666
2013-08-31,56.986666666666665
2013-09-30,60.089999999999996
2013-10-31,60.141666666666666
2013-11-30,63.31333333333333
2013-12-31,66.75166666666667
2014-01-31,61.72999999999999
2014-02-28,63.195
2014-03-31,65.41166666666666
2014-04-30,66.69
2014-05-31,64.43666666666667
2014-06-30,66.125
2014-07-31,61.633333333333326
2014-08-31,62.903333333333336
2014-09-30,57.928333333333335
2014-10-31,58.39666666666666
2014-11-30,59.19166666666666
2014-12-31,58.55833333333333
2015-01-31,54.42666666666666
2015-02-28,58.648333333333326
2015-03-31,59.80333333333333
2015-04-30,62.516666666666666
2015-05-31,60.92
2015-06-30,62.133333333333326
2015-07-31,60.23166666666666
2015-08-31,55.65333333333333
2015-09-30,50.675
2015-10-31,55.3
2015-11-30,57.66166666666666
2015-12-31,54.61
2016-01-31,54.51833333333333
2016-02-29,55.205
2016-03-31,57.68666666666667
2016-04-30,59.68333333333333
2016-05-31,59.41833333333333
2016-06-30,58.68666666666667
2016-07-31,61.713333333333324
2016-08-31,62.52499999999999
2016-09-30,64.66
2016-10-31,63.89666666666666
2016-11-30,69.39666666666666
2016-12-31,70.81
2017-01-31,73.60166666666666
2017-02-28,74.10666666666667
2017-03-31,74.3
2017-04-30,78.03333333333333
2017-05-31,82.63166666666666
2017-06-30,84.21666666666667
2017-07-31,87.45833333333333
2017-08-31,84.99
2017-09-30,92.18333333333332
2017-10-31,94.94166666666666
2017-11-30,101.015
2017-12-31,104.025
2018-01-31,107.46666666666667
2018-02-28,101.86666666666666
2018-03-31,99.16833333333332
2018-04-30,95.82
2018-05-31,96.96
2018-06-30,92.12333333333332
2018-07-31,95.395
2018-08-31,94.89
2018-09-30,98.37166666666667
2018-10-31,86.02833333333332
2018-11-30,91.07
2018-12-31,86.33166666666666
2019-01-31,93.47
2019-02-28,97.16833333333332
2019-03-31,98.41333333333333
2019-04-30,103.205
2019-05-31,92.20333333333333
2019-06-30,104.42999999999999
2019-07-31,100.89166666666665
2019-08-31,97.77
2019-09-30,102.73833333333333
2019-10-31,106.53
2019-11-30,108.73499999999999
2019-12-31,111.455
2020-01-31,104.13666666666666
2020-02-29,97.46499999999999
2020-03-31,84.38999999999999
2020-04-30,89.58333333333333
2020-05-31,94.17499999999998
2020-06-30,98.13
2020-07-31,107.32333333333332
2020-08-31,117.94666666666666
2020-09-30,119.45166666666667
2020-10-31,115.82
2020-11-30,132.57999999999998
2020-12-31,139.22333333333333
2021-01-31,143.51333333333332
2021-02-28,164.21666666666667
2021-03-31,174.04
2021-04-30,176.15166666666667
2021-05-31,175.30333333333334
2021-06-30,168.42999999999998
2021-07-31,167.9633333333333
2021-08-31,174.69333333333333
2021-09-30,156.79166666666666
2021-10-31,163.60333333333332
2021-11-30,156.01999999999998
2021-12-31,162.06166666666667
2022-01-31,162.725
2022-02-28,155.63
2022-03-31,175.82
2022-04-30,159.48666666666665
2022-05-31,155.69333333333333
2022-06-30,132.61166666666668
2022-07-31,147.64833333333334
2022-08-31,147.81333333333333
2022-09-30,134.80499999999998
2022-10-31,166.255
2022-11-30,181.25666666666666
2022-12-31,177.97666666666663
2023-01-31,184.32999999999998
2023-02-28,185.38
2023-03-31,183.81666666666666
2023-04-30,174.47666666666666
2023-05-31,161.95666666666665
2023-06-30,186.29666666666665
2023-07-31,195.39
2023-08-31,191.12
2023-09-30,180.48999999999998
2023-10-31,168.55833333333334
