,log_prod_diff,1m_pct_change_production,3m_pct_change_production,6m_pct_change_production,3m_production_vol,6m_production_vol,3m_vol_change,6m_vol_change,lag_1_production,lag_3_production,lag_6_production,rolling_mean,rolling_std,exponential_moving_avg,Date-Time,log_close_diff,1month_return,log_high_low,vol_ratio,Signal
0,-0.027829214867185925,-0.027445549540475844,-0.005151320025756578,0.07981548783897119,381.4288924555355,494.1740584047185,0.18339817206078313,-0.5061601580743043,7943.0,7765.0,7154.0,7825.0,110.10903686795213,7756.036097022159,1999-11-30,,,0.1699953638450706,,
1,-0.008319299249125223,-0.008284789644012913,-0.01870116562059687,-0.021083567595195474,512.1406056932632,499.0250494716587,0.34268959647037023,0.009816361228268455,7725.0,7807.0,7826.0,7776.333333333333,147.84225827997176,7724.357398014773,1999-12-31,-0.0502900225721312,-0.0490464135021097,0.0895179274534125,0.3756192368685624,0.0
2,-0.019241500329746586,-0.019057564286646622,-0.053883922951026064,0.00013308490817132146,372.85922276360697,497.9590344598555,-0.27195926544648197,-0.0021361953932609312,7661.0,7943.0,7514.0,7633.666666666667,107.63518631620157,7654.571598676516,2000-01-31,-0.0321014328122353,-0.0315916512849637,0.0793007096785274,0.8717864178499658,0.0
3,-0.0035992840296454887,-0.003592814371257469,-0.030679611650485383,-0.035672891178364474,322.4096772739489,602.3809425937997,-0.13530453964831424,0.2096997963842795,7515.0,7725.0,7765.0,7554.666666666667,93.07165698172739,7599.047732451011,2000-02-29,-0.1448109548760059,-0.1348141631845172,0.1128186537935556,1.4993437469896642,0.0
4,0.07112734401558285,0.07371794871794868,0.049471348387938985,0.02984501088766489,1078.014842198323,776.1958515736804,2.343618129930829,0.2885464939037563,7488.0,7661.0,7807.0,7681.0,311.1960796668069,7746.0318216340065,2000-03-31,0.0663004403387601,0.0685477037790203,0.1223903143523941,0.8208665117776854,0.0
5,-0.1561011711808007,-0.14452736318407955,-0.08476380572188957,-0.13408032229636158,2013.4785819570827,1332.3880816039323,0.8677651764526093,0.7165617142923564,8040.0,7515.0,7943.0,7468.666666666667,581.2412006502338,7456.687881089337,2000-04-30,-0.0039010254890747,-0.0038934263738006,0.0482364351364221,0.3872520090964702,2.0
6,0.11406056546705123,0.12082000581564412,0.02951388888888884,-0.002071197411003256,2073.820628694752,1327.5615239981187,0.02996905319897536,-0.0036224863254581408,6878.0,7488.0,7725.0,7542.333333333333,598.660449113957,7540.791920726224,2000-05-31,0.0773772633128064,0.0804496135138792,0.0964509041435035,2.197701173856486,1.0
7,0.016084757766513746,0.01621481385393686,-0.025621890547263715,0.022581908367053982,1800.0677765017356,1384.0872804849428,-0.13200411279798796,0.042578634183815245,7709.0,8040.0,7661.0,7473.666666666667,519.6348076614241,7638.527947150816,2000-06-30,-0.0503804868209312,-0.0491324369128752,0.0621892347791122,0.7353992598201924,2.0
8,-0.07885202884601306,-0.07582333418432474,0.05263157894736836,-0.03659347970725213,1084.8244097548159,1466.0244199876784,-0.39734246459148814,0.05919940213165398,7834.0,6878.0,7515.0,7594.333333333333,313.16183249770995,7505.685298100543,2000-07-31,-0.0188623961810106,-0.018685614440187,0.0558205487878797,0.6833314898095902,0.0
9,0.12158182706372322,0.12928176795580115,0.06057854455830847,0.09188034188034178,1640.6681565751999,1718.2145384090418,0.5123813050501065,0.17202313616541454,7240.0,7709.0,7488.0,7750.0,473.62010092476936,7729.1235320670285,2000-08-31,-0.0759713616593846,-0.0731572505823365,0.0804792729735295,1.5188440560725578,0.0
10,-0.06349536026582037,-0.06152152641878672,-0.0205514424304315,-0.045646766169154196,1622.7100788495372,1589.9252812633063,-0.010945588023814068,-0.07466428334643427,8176.0,7834.0,8040.0,7696.333333333333,468.4360504202496,7710.415688044685,2000-09-30,0.0997497287685016,0.1048943601976486,0.0958681934752916,1.1192243366892063,0.0
11,0.05883677638396989,0.06060211129936133,0.12403314917127073,0.1831927886013376,970.2350230742205,1194.6239575699867,-0.40208972895386585,-0.2486288685083523,7673.0,7240.0,6878.0,7995.666666666667,280.082725874552,7852.9437920297905,2000-10-31,0.0317029158991162,0.0322108063303583,0.0618380547479806,0.5635309778986328,2.0
12,-0.043703589696841405,-0.042762349471614614,-0.047211350293542065,0.010507199377351117,837.8758857968467,1186.0908902778806,-0.13641966547238182,-0.007142889808993469,8138.0,8176.0,7709.0,7867.0,241.8739341061528,7831.96252801986,2000-11-30,0.0472344971528344,0.0483678195264063,0.0629607941537999,1.3583501963862623,2.0
13,-0.08223809823697259,-0.07894736842105265,-0.0649029062948,-0.08412050038294616,1689.1998105611638,1481.45604052236,1.016050156348253,0.2490240441651823,7790.0,7673.0,7834.0,7701.0,487.6299826712764,7612.9750186799065,2000-12-31,0.0485712917686225,0.0497702091275071,0.0680558515049032,1.273388459006409,2.0
14,0.08531423498719448,0.0890592334494773,-0.03981322192184811,0.07928176795580111,1254.6888060391254,1260.9304501042782,-0.25722889725975684,-0.1488573298066439,7175.0,8138.0,7240.0,7593.0,362.19745995794966,7679.983345786604,2001-01-31,-0.0235563548259412,-0.0232810697074595,0.0675766705037981,0.6636240503912016,2.0
15,-0.14622635457314637,-0.13603788072690048,-0.13337612323491654,-0.1742906066536204,1853.6806628974507,1743.7303690651852,0.47740272645713455,0.3828917914711154,7814.0,7790.0,8176.0,7246.666666666667,535.1115148577236,7370.322230524403,2001-02-28,0.0123967816290817,0.0124739402362752,0.052799181121323,1.166337492332371,0.0
16,0.1013382169339323,0.10665086653829059,0.041254355400696774,-0.026326078456926916,1879.3711714294013,1734.8107677784951,0.013859187855903121,-0.0051152411203756465,6751.0,7175.0,7673.0,7345.333333333333,542.5277258659936,7403.881487016268,2001-03-31,-0.0122230649605303,-0.0121486667353031,0.0485330621504465,1.0092551628084545,1.0
17,-0.0701312517618966,-0.06772855039486014,-0.10865113898131562,-0.144138608994839,1280.805996238289,1516.4658914727465,-0.3184922618217343,-0.1258609182979359,7471.0,7814.0,8138.0,7062.333333333333,369.73684335393153,7257.587658010845,2001-04-30,-0.0418937283694176,-0.0410283133576516,0.0495927663330757,0.8099943215555031,0.0
18,0.10200960972009376,0.10739411342426419,0.14249740779143827,-0.009884467265725339,1322.1981697158392,1463.0954856058556,0.032317285833388,-0.03519393754056621,6965.0,6751.0,7790.0,7383.0,381.68573460373517,7409.39177200723,2001-05-31,0.0377859456664158,0.0385089117519199,0.0392667120507099,0.7726345061022527,0.0
19,-0.03201221780713581,-0.031505250875145885,-0.00013385089010842233,0.041114982578397186,1321.8002874866972,1454.8863873169719,-0.00030092480707899494,-0.0056107741221581575,7713.0,7471.0,7175.0,7382.666666666667,381.5708758976847,7429.594514671488,2001-06-30,-0.0016408612964662,-0.0016395158195833,0.0282094276393363,0.771666648603959,2.0
